# PID,ArrivalTime,InstructionCount
5405,16098,3
5406,16104,34
5407,16109,13
5408,16112,14
5409,16115,40
5410,16115,16
5411,16116,4
5412,16120,16
5413,16121,3
5414,16123,5
5415,16124,12
5416,16125,20
5417,16126,5
5418,16131,7
5419,16134,7
5420,16135,23
5421,16150,9
5422,16151,37
5423,16154,5
5424,16168,5
5425,16175,28
5426,16176,15
5427,16178,27
5428,16178,2
5429,16183,9
5430,16185,12
5431,16185,11
5432,16189,8
5433,16197,11
5434,16202,11
5435,16204,5
5436,16214,22
5437,16217,34
5438,16217,17
5439,16225,13
5440,16228,8
5441,16243,12
5442,16244,13
5443,16245,3
5444,16252,21
5445,16255,6
5446,16258,30
5447,16262,11
5448,16262,22
5449,16270,17
5450,16276,2
5451,16280,27
5452,16280,4
5453,16286,5
5454,16288,6
5455,16292,1
5456,16299,11
5457,16300,23
5458,16304,29
5459,16313,8
5460,16316,9
5461,16322,18
5462,16323,8
5463,16324,25
5464,16336,9
5465,16338,3
5466,16345,11
5467,16346,1
5468,16349,11
5469,16351,13
5470,16355,4
5471,16356,13
5472,16360,7
5473,16361,4
5474,16364,1
5475,16369,1
5476,16370,32
5477,16373,7
5478,16381,13
5479,16381,8
5480,16384,32
5481,16400,4
5482,16404,10
5483,16404,5
5484,16409,22
5485,16409,13
5486,16410,9
5487,16413,2
5488,16414,40
5489,16417,8
5490,16417,3
5491,16418,1
5492,16419,1
5493,16422,9
5494,16434,22
5495,16438,12
5496,16441,1
5497,16447,9
5498,16447,27
5499,16448,6
5500,16450,12
5501,16451,7
5502,16456,14
5503,16458,4
5504,16462,2
5505,16466,6
5506,16466,8
5507,16468,6
5508,16469,6
5509,16469,22
5510,16474,3
5511,16474,9
5512,16478,1
5513,16479,17
5514,16482,12
5515,16483,40
5516,16484,2
5517,16484,34
5518,16485,3
5519,16488,6
5520,16488,2
5521,16489,40
5522,16490,13
5523,16491,13
5524,16495,3
5525,16501,1
5526,16503,6
5527,16507,5
5528,16509,6
5529,16514,9
5530,16514,14
5531,16519,1
5532,16519,2
5533,16522,3
5534,16523,23
5535,16524,22
5536,16527,13
5537,16528,6
5538,16531,24
5539,16532,11
5540,16542,23
5541,16544,13
5542,16564,1
5543,16565,1
5544,16567,6
5545,16569,19
5546,16570,5
5547,16571,28
5548,16576,18
5549,16576,26
5550,16579,6
5551,16580,3
5552,16582,2
5553,16585,14
5554,16585,1
5555,16586,1
5556,16589,4
5557,16589,11
5558,16590,4
5559,16592,22
5560,16593,26
5561,16595,13
5562,16601,5
5563,16601,20
5564,16602,14
5565,16605,10
5566,16606,8
5567,16607,1
5568,16609,40
5569,16612,2
5570,16614,34
5571,16615,16
5572,16619,5
5573,16620,4
5574,16621,1
5575,16622,9
5576,16622,1
5577,16628,23
5578,16628,11
5579,16631,9
5580,16632,10
5581,16632,12
5582,16633,6
5583,16633,7
5584,16637,37
5585,16641,22
5586,16644,16
5587,16645,5
5588,16650,1
5589,16651,14
5590,16652,10
5591,16655,7
5592,16657,8
5593,16663,2
5594,16665,3
5595,16666,22
5596,16667,1
5597,16668,19
5598,16668,29
5599,16671,14
5600,16676,13
5601,16679,3
5602,16679,3
5603,16685,6
5604,16685,1
5605,16686,3
5606,16694,10
5607,16696,5
5608,16699,11
5609,16699,22
5610,16699,10
5611,16700,13
5612,16701,1
5613,16704,21
5614,16706,1
5615,16708,5
5616,16710,2
5617,16710,1
5618,16718,10
5619,16721,14
5620,16727,29
5621,16727,11
5622,16736,3
5623,16738,5
5624,16749,1
5625,16754,6
5626,16756,8
5627,16760,14
5628,16763,17
5629,16776,14
5630,16777,3
5631,16779,2
5632,16784,16
5633,16785,1
5634,16791,40
5635,16801,4
5636,16806,24
5637,16811,4
5638,16816,15
5639,16817,2
5640,16819,9
5641,16820,1
5642,16821,12
5643,16823,2
5644,16825,2
5645,16831,5
5646,16835,7
5647,16836,14
5648,16836,13
5649,16844,10
5650,16844,19
5651,16854,12
5652,16855,13
5653,16856,2
5654,16858,20
5655,16860,18
5656,16865,10
5657,16866,18
5658,16869,8
5659,16872,30
5660,16875,10
5661,16880,8
5662,16880,12
5663,16881,36
5664,16888,5
5665,16888,12
5666,16889,5
5667,16890,8
5668,16892,3
5669,16894,13
5670,16897,9
5671,16899,17
5672,16904,22
5673,16904,24
5674,16905,5
5675,16914,13
5676,16914,26
5677,16915,3
5678,16922,10
5679,16922,3
5680,16927,35
5681,16928,26
5682,16930,15
5683,16931,14
5684,16938,4
5685,16944,28
5686,16945,6
5687,16948,4
5688,16950,23
5689,16951,6
5690,16952,4
5691,16952,18
5692,16954,2
5693,16957,15
5694,16959,10
5695,16961,17
5696,16963,13
5697,16963,40
5698,16973,11
5699,16973,6
5700,16977,9
5701,16978,13
5702,16990,34
5703,16992,16
5704,16995,4
5705,17007,21
5706,17008,3
5707,17013,2
5708,17017,2
5709,17020,8
5710,17020,9
5711,17020,4
5712,17021,1
5713,17022,2
5714,17023,16
5715,17026,6
5716,17029,3
5717,17032,10
5718,17032,12
5719,17034,13
5720,17038,9
5721,17040,8
5722,17040,24
5723,17045,2
5724,17045,7
5725,17053,1
5726,17056,6
5727,17057,10
5728,17058,18
5729,17059,1
5730,17062,10
5731,17065,38
5732,17071,14
5733,17075,2
5734,17076,6
5735,17079,14
5736,17086,4
5737,17089,11
5738,17095,11
5739,17098,8
5740,17099,1
5741,17099,4
5742,17105,40
5743,17112,6
5744,17114,6
5745,17115,6
5746,17116,18
5747,17121,7
5748,17121,8
5749,17133,10
5750,17135,19
5751,17136,8
5752,17136,9
5753,17136,5
5754,17140,12
5755,17145,15
5756,17147,16
5757,17150,36
5758,17151,4
5759,17155,9
5760,17157,7
5761,17158,31
5762,17158,16
5763,17164,1
5764,17172,4
5765,17172,6
5766,17172,1
5767,17173,9
5768,17174,5
5769,17178,37
5770,17181,11
5771,17191,6
5772,17192,3
5773,17199,8
5774,17205,29
5775,17209,7
5776,17209,8
5777,17212,22
5778,17213,11
5779,17215,17
5780,17215,12
5781,17217,12
5782,17219,1
5783,17219,2
5784,17221,10
5785,17224,3
5786,17228,8
5787,17228,2
5788,17231,22
5789,17233,4
5790,17234,3
5791,17242,1
5792,17244,15
5793,17246,8
5794,17246,21
5795,17250,5
5796,17258,2
5797,17258,8
5798,17260,25
5799,17262,1
5800,17268,11
5801,17274,12
5802,17275,28
5803,17276,3
5804,17277,1
5805,17285,5
5806,17291,17
5807,17293,9
5808,17305,13
5809,17309,2
5810,17311,6
5811,17314,9
5812,17320,1
5813,17323,9
5814,17329,6
5815,17338,40
5816,17340,8
5817,17341,29
5818,17341,13
5819,17349,7
5820,17356,26
5821,17356,2
5822,17358,5
5823,17362,18
5824,17369,1
5825,17370,8
5826,17370,8
5827,17371,11
5828,17374,7
5829,17376,18
5830,17377,3
5831,17377,20
5832,17380,2
5833,17382,11
5834,17389,24
5835,17407,3
5836,17412,4
5837,17413,20
5838,17420,10
5839,17426,1
5840,17429,10
5841,17431,15
5842,17433,21
5843,17433,11
5844,17437,13
5845,17437,32
5846,17440,19
5847,17442,6
5848,17451,7
5849,17454,23
5850,17459,11
5851,17459,9
5852,17465,6
5853,17471,22
5854,17472,3
5855,17473,5
5856,17479,22
5857,17480,22
5858,17481,40
5859,17483,8
5860,17489,6
5861,17489,7
5862,17490,1
5863,17504,1
5864,17506,11
5865,17509,6
5866,17520,4
5867,17521,9
5868,17521,11
5869,17522,7
5870,17522,8
5871,17522,6
5872,17524,16
5873,17524,5
5874,17526,3
5875,17531,5
5876,17534,11
5877,17537,17
5878,17538,36
5879,17539,9
5880,17542,30
5881,17552,4
5882,17554,3
5883,17555,13
5884,17559,15
5885,17568,10
5886,17573,40
5887,17573,5
5888,17578,25
5889,17583,4
5890,17584,16
5891,17585,9
5892,17590,11
5893,17591,13
5894,17592,9
5895,17593,8
5896,17603,1
5897,17611,19
5898,17613,2
5899,17619,6
5900,17625,12
5901,17625,2
5902,17629,8
5903,17629,17
5904,17634,6
5905,17637,8
5906,17644,3
5907,17647,6
5908,17647,2
5909,17648,10
5910,17649,1
5911,17655,4
5912,17659,9
5913,17662,7
5914,17663,12
5915,17663,8
5916,17663,2
5917,17669,9
5918,17670,21
5919,17674,18
5920,17678,40
5921,17679,5
5922,17685,17
5923,17685,16
5924,17688,30
5925,17692,24
5926,17693,11
5927,17696,15
5928,17699,12
5929,17702,8
5930,17705,14
5931,17706,10
5932,17709,10
5933,17711,32
5934,17711,11
5935,17716,9
5936,17719,7
5937,17722,7
5938,17723,2
5939,17727,8
5940,17732,22
5941,17732,5
5942,17734,1
5943,17734,13
5944,17736,11
5945,17740,31
5946,17744,4
5947,17744,2
5948,17752,7
5949,17760,6
5950,17763,1
5951,17765,9
5952,17765,5
5953,17766,27
5954,17768,10
5955,17768,4
5956,17771,9
5957,17778,10
5958,17788,14
5959,17793,9
5960,17796,40
5961,17800,2
5962,17803,5
5963,17805,4
5964,17808,6
5965,17810,12
5966,17811,11
5967,17813,14
5968,17814,10
5969,17814,10
5970,17822,10
5971,17828,6
5972,17828,5
5973,17829,4
5974,17833,15
5975,17837,1
5976,17837,10
5977,17837,17
5978,17841,21
5979,17842,1
5980,17844,6
5981,17846,4
5982,17849,5
5983,17855,25
5984,17855,4
5985,17856,17
5986,17856,10
5987,17859,5
5988,17861,4
5989,17864,11
5990,17866,8
5991,17866,1
5992,17869,3
5993,17871,11
5994,17875,2
5995,17878,19
5996,17878,1
5997,17881,7
5998,17885,15
5999,17887,2
6000,17892,2
6001,17893,13
6002,17897,18
6003,17901,7
6004,17905,6
6005,17905,1
6006,17906,9
6007,17906,1
6008,17908,25
6009,17914,7
6010,17918,3
6011,17920,4
6012,17921,10
6013,17924,5
6014,17927,8
6015,17929,2
6016,17932,21
6017,17933,4
6018,17933,1
6019,17935,6
6020,17938,4
6021,17942,20
6022,17945,3
6023,17951,5
6024,17952,10
6025,17954,14
6026,17955,26
6027,17955,3
6028,17957,24
6029,17959,20
6030,17960,4
6031,17962,3
6032,17965,12
6033,17972,8
6034,17974,12
6035,17974,6
6036,17981,9
6037,17981,7
6038,17982,12
6039,17987,3
6040,17988,10
6041,17990,26
6042,17991,25
6043,17993,11
6044,17996,3
6045,17996,36
6046,17998,12
6047,17999,33
6048,18000,12
6049,18007,1
6050,18008,36
6051,18009,17
6052,18009,9
6053,18022,1
6054,18024,19
6055,18025,12
6056,18025,40
6057,18025,31
6058,18026,11
6059,18026,10
6060,18028,13
6061,18030,4
6062,18031,9
6063,18033,7
6064,18035,23
6065,18036,27
6066,18041,16
6067,18043,3
6068,18044,37
6069,18046,19
6070,18049,12
6071,18052,14
6072,18053,1
6073,18055,7
6074,18059,25
6075,18062,1
6076,18063,1
6077,18065,19
6078,18068,14
6079,18072,1
6080,18072,7
6081,18074,12
6082,18076,11
6083,18079,13
6084,18079,6
6085,18083,11
6086,18093,16
6087,18093,15
6088,18095,6
6089,18095,17
6090,18096,3
6091,18102,4
6092,18102,19
6093,18108,17
6094,18115,7
6095,18118,4
6096,18119,5
6097,18124,15
6098,18129,13
6099,18129,4
6100,18142,16
6101,18144,7
6102,18153,3
6103,18155,6
6104,18157,10
6105,18167,16
6106,18173,15
6107,18174,8
6108,18175,11
6109,18177,7
6110,18179,4
6111,18180,8
6112,18185,1
6113,18187,28
6114,18188,10
6115,18190,13
6116,18191,4
6117,18195,10
6118,18195,12
6119,18196,7
6120,18200,7
6121,18209,2
6122,18214,35
6123,18215,4
6124,18216,5
6125,18216,29
6126,18219,14
6127,18221,16
6128,18226,2
6129,18227,10
6130,18230,2
6131,18235,3
6132,18243,39
6133,18243,3
6134,18243,15
6135,18246,3
6136,18246,4
6137,18249,40
6138,18252,8
6139,18253,1
6140,18256,16
6141,18258,24
6142,18259,17
6143,18262,7
6144,18263,8
6145,18264,5
6146,18275,2
6147,18276,12
6148,18282,7
6149,18284,2
6150,18300,8
6151,18301,4
6152,18306,11
6153,18306,10
6154,18308,6
6155,18310,9
6156,18312,9
6157,18312,19
6158,18313,8
6159,18314,5
6160,18314,7
6161,18315,33
6162,18315,3
6163,18323,7
6164,18324,7
6165,18326,7
6166,18326,2
6167,18328,7
6168,18328,5
6169,18329,11
6170,18346,21
6171,18352,12
6172,18356,10
6173,18362,13
6174,18363,10
6175,18364,9
6176,18364,18
6177,18365,6
6178,18366,2
6179,18366,5
6180,18373,4
6181,18373,40
6182,18378,22
6183,18378,10
6184,18382,4
6185,18385,18
6186,18386,9
6187,18393,7
6188,18400,9
6189,18405,7
6190,18407,13
6191,18408,2
6192,18411,13
6193,18414,7
6194,18418,19
6195,18425,23
6196,18428,27
6197,18431,40
6198,18431,26
6199,18432,18
6200,18432,2
6201,18436,1
6202,18438,20
6203,18442,3
6204,18449,40
6205,18450,1
6206,18454,18
6207,18455,10
6208,18456,1
6209,18457,10
6210,18465,4
6211,18481,8
6212,18482,8
6213,18484,4
6214,18485,6
6215,18487,4
6216,18487,1
6217,18489,10
6218,18489,26
6219,18497,4
6220,18499,36
6221,18502,40
6222,18509,6
6223,18510,7
6224,18513,6
6225,18520,2
6226,18524,7
6227,18529,6
6228,18530,9
6229,18533,10
6230,18533,2
6231,18539,15
6232,18540,7
6233,18542,3
6234,18552,7
6235,18554,10
6236,18556,30
6237,18558,26
6238,18559,5
6239,18561,7
6240,18564,3
6241,18567,12
6242,18573,5
6243,18587,7
6244,18590,21
6245,18590,2
6246,18591,26
6247,18591,13
6248,18597,25
6249,18599,17
6250,18600,19
6251,18602,9
6252,18603,3
6253,18604,5
6254,18604,4
6255,18610,1
6256,18611,21
6257,18619,8
6258,18625,3
6259,18626,40
6260,18627,40
6261,18636,2
6262,18640,7
6263,18643,7
6264,18644,3
6265,18645,20
6266,18650,1
6267,18651,33
6268,18653,9
6269,18653,38
6270,18654,9
6271,18655,7
6272,18656,22
6273,18666,38
6274,18670,33
6275,18678,1
6276,18680,27
6277,18681,6
6278,18681,8
6279,18685,6
6280,18685,5
6281,18685,7
6282,18686,3
6283,18690,27
6284,18692,17
6285,18692,11
6286,18700,6
6287,18705,5
6288,18706,13
6289,18707,11
6290,18708,23
6291,18715,5
6292,18717,5
6293,18718,16
6294,18722,19
6295,18730,40
6296,18742,1
6297,18742,28
6298,18742,10
6299,18753,5
6300,18756,14
6301,18757,13
6302,18760,6
6303,18763,1
6304,18764,28
6305,18765,4
6306,18766,3
6307,18767,5
6308,18770,18
6309,18775,6
6310,18775,5
6311,18777,13
6312,18779,11
6313,18779,5
6314,18780,1
6315,18780,18
6316,18781,11
6317,18783,1
6318,18784,32
6319,18799,1
6320,18799,4
6321,18802,4
6322,18803,5
6323,18804,5
6324,18804,2
6325,18807,10
6326,18808,20
6327,18809,10
6328,18813,12
6329,18819,7
6330,18823,10
6331,18825,13
6332,18832,17
6333,18837,4
6334,18845,4
6335,18846,1
6336,18854,39
6337,18867,37
6338,18868,8
6339,18875,9
6340,18875,30
6341,18884,2
6342,18885,3
6343,18887,31
6344,18888,6
6345,18893,3
6346,18900,13
6347,18904,4
6348,18907,27
6349,18907,10
6350,18908,5
6351,18910,5
6352,18918,13
6353,18919,7
6354,18924,6
6355,18927,17
6356,18930,30
6357,18931,15
6358,18934,4
6359,18938,2
6360,18948,16
6361,18949,15
6362,18950,6
6363,18952,7
6364,18954,4
6365,18958,3
6366,18966,5
6367,18966,1
6368,18968,23
6369,18969,2
6370,18970,9
6371,18973,1
6372,18975,15
6373,18977,19
6374,18977,9
6375,18987,8
6376,18992,4
6377,18993,23
6378,18994,1
6379,19008,5
6380,19013,4
6381,19015,3
6382,19016,22
6383,19019,8
6384,19020,4
6385,19025,12
6386,19025,11
6387,19027,18
6388,19029,13
6389,19036,8
6390,19038,9
6391,19041,12
6392,19044,3
6393,19045,11
6394,19050,30
6395,19053,9
6396,19060,6
6397,19062,6
6398,19066,12
6399,19066,10
6400,19070,15
6401,19077,4
6402,19085,7
6403,19092,17
6404,19095,19
6405,19096,19
6406,19100,16
6407,19109,16
6408,19109,11
6409,19112,1
6410,19113,2
6411,19113,9
6412,19119,10
6413,19121,3
6414,19122,4
6415,19127,8
6416,19128,40
6417,19133,3
6418,19137,6
6419,19138,18
6420,19146,16
6421,19146,11
6422,19148,1
6423,19150,7
6424,19150,35
6425,19152,4
6426,19153,3
6427,19154,29
6428,19157,8
6429,19160,1
6430,19161,2
6431,19162,5
6432,19170,11
6433,19170,7
6434,19171,3
6435,19176,7
6436,19177,4
6437,19182,36
6438,19183,2
6439,19184,5
6440,19186,5
6441,19186,5
6442,19187,2
6443,19195,27
6444,19201,40
6445,19202,12
6446,19205,11
6447,19210,1
6448,19211,26
6449,19213,4
6450,19226,1
6451,19228,14
6452,19231,21
6453,19235,26
6454,19242,5
6455,19246,5
6456,19246,10
6457,19249,7
6458,19249,14
6459,19254,11
6460,19261,3
6461,19267,27
6462,19267,14
6463,19268,21
6464,19268,3
6465,19269,14
6466,19271,18
6467,19272,10
6468,19273,2
6469,19274,9
6470,19275,16
6471,19281,22
6472,19281,1
6473,19284,10
6474,19284,2
6475,19286,16
6476,19289,20
6477,19292,3
6478,19292,2
6479,19295,4
6480,19301,7
6481,19303,4
6482,19312,18
6483,19312,22
6484,19315,10
6485,19318,4
6486,19320,7
6487,19322,10
6488,19331,7
6489,19338,8
6490,19338,21
6491,19344,4
6492,19344,38
6493,19345,10
6494,19346,6
6495,19355,4
6496,19358,4
6497,19378,9
6498,19379,10
6499,19379,6
6500,19380,2
6501,19385,9
6502,19388,4
6503,19389,1
6504,19392,15
6505,19393,1
6506,19412,6
6507,19413,8
6508,19422,24
6509,19436,1
6510,19436,16
6511,19436,18
6512,19438,30
6513,19438,21
6514,19442,8
6515,19443,17
6516,19445,25
6517,19446,1
6518,19446,2
6519,19450,11
6520,19451,18
6521,19452,14
6522,19453,12
6523,19455,30
6524,19457,6
6525,19457,4
6526,19461,5
6527,19463,11
6528,19465,8
6529,19467,19
6530,19472,4
6531,19473,12
6532,19474,17
6533,19476,25
6534,19476,2
6535,19481,5
6536,19483,7
6537,19484,1
6538,19487,12
6539,19489,11
6540,19492,11
6541,19494,7
6542,19495,23
6543,19503,5
6544,19503,21
6545,19504,5
6546,19506,2
6547,19515,8
6548,19516,10
6549,19519,12
6550,19523,1
6551,19523,6
6552,19523,36
6553,19524,4
6554,19526,18
6555,19528,40
6556,19537,40
6557,19540,2
6558,19548,17
6559,19550,18
6560,19550,15
6561,19551,2
6562,19554,10
6563,19555,10
6564,19557,2
6565,19558,6
6566,19558,11
6567,19561,8
6568,19565,16
6569,19567,6
6570,19568,9
6571,19571,19
6572,19572,33
6573,19575,2
6574,19577,15
6575,19577,5
6576,19578,13
6577,19580,2
6578,19583,23
6579,19587,4
6580,19591,20
6581,19592,2
6582,19593,1
6583,19595,7
6584,19596,11
6585,19597,40
6586,19600,10
6587,19601,2
6588,19602,17
6589,19603,27
6590,19604,3
6591,19606,19
6592,19611,24
6593,19616,18
6594,19617,4
6595,19619,11
6596,19619,13
6597,19622,23
6598,19623,5
6599,19633,20
6600,19637,8
6601,19648,6
6602,19649,9
6603,19653,1
6604,19658,1
6605,19659,1
6606,19660,13
6607,19661,7
6608,19663,4
6609,19664,8
6610,19665,20
6611,19665,8
6612,19665,2
6613,19666,40
6614,19667,9
6615,19668,24
6616,19671,18
6617,19674,6
6618,19676,33
6619,19676,5
6620,19677,13
6621,19677,11
6622,19678,12
6623,19681,29
6624,19682,9
6625,19686,11
6626,19688,11
6627,19692,40
6628,19693,23
6629,19696,1
6630,19699,5
6631,19700,10
6632,19702,28
6633,19715,30
6634,19720,9
6635,19724,5
6636,19732,7
6637,19735,10
6638,19736,7
6639,19739,25
6640,19740,6
6641,19745,3
6642,19747,7
6643,19751,12
6644,19753,25
6645,19754,3
6646,19755,12
6647,19757,12
6648,19762,14
6649,19762,6
6650,19762,14
6651,19764,17
6652,19765,6
6653,19765,11
6654,19770,8
6655,19771,4
6656,19772,2
6657,19772,5
6658,19774,5
6659,19777,2
6660,19778,13
6661,19779,18
6662,19779,7
6663,19782,9
6664,19784,5
6665,19785,8
6666,19787,14
6667,19790,12
6668,19798,8
6669,19799,5
6670,19799,17
6671,19801,6
6672,19803,2
6673,19804,10
6674,19805,1
6675,19813,12
6676,19813,12
6677,19815,5
6678,19817,5
6679,19817,19
6680,19819,40
6681,19824,9
6682,19826,5
6683,19836,12
6684,19849,8
6685,19849,12
6686,19852,10
6687,19857,10
6688,19861,1
6689,19862,5
6690,19864,5
6691,19865,5
6692,19866,15
6693,19866,2
6694,19868,1
6695,19875,5
6696,19880,4
6697,19885,9
6698,19887,4
6699,19887,7
6700,19887,6
6701,19887,24
6702,19897,4
6703,19899,14
6704,19903,8
6705,19908,19
6706,19918,30
6707,19919,8
6708,19929,1
6709,19930,2
6710,19935,1
6711,19937,5
6712,19939,5
6713,19942,11
6714,19943,18
6715,19944,1
6716,19945,9
6717,19947,4
6718,19956,9
6719,19960,5
6720,19965,16
6721,19967,2
6722,19970,4
6723,19975,7
6724,19977,6
6725,19977,7
6726,19981,1
6727,19982,27
6728,19983,5
6729,19983,3
6730,19985,8
6731,19986,9
6732,19998,36
6733,20004,21
6734,20008,6
6735,20012,31
6736,20018,27
6737,20020,3
6738,20021,40
6739,20021,5
6740,20022,10
6741,20024,24
6742,20033,1
6743,20035,7
6744,20037,11
6745,20037,20
6746,20038,8
6747,20041,1
6748,20041,36
6749,20044,9
6750,20049,12
6751,20052,1
6752,20052,26
6753,20053,5
6754,20053,4
6755,20054,21
6756,20057,1
6757,20060,12
6758,20060,4
6759,20068,13
6760,20071,16
6761,20072,5
6762,20083,25
6763,20084,9
6764,20086,36
6765,20094,22
6766,20094,10
6767,20102,10
6768,20106,2
6769,20110,21
6770,20110,4
6771,20127,11
6772,20128,36
6773,20136,24
6774,20138,3
6775,20142,9
6776,20148,12
6777,20155,27
6778,20155,24
6779,20156,14
6780,20159,13
6781,20160,9
6782,20160,11
6783,20167,7
6784,20167,17
6785,20168,14
6786,20173,21
6787,20173,20
6788,20185,4
6789,20190,1
6790,20194,4
6791,20196,11
6792,20199,7
6793,20202,6
6794,20205,4
6795,20205,13
6796,20209,14
6797,20216,14
6798,20224,20
6799,20224,40
6800,20225,1
6801,20234,14
6802,20236,16
6803,20237,4
6804,20240,7
6805,20242,5
6806,20242,15
6807,20244,22
6808,20247,2
6809,20250,13
6810,20255,26
6811,20259,4
6812,20260,3
6813,20266,3
6814,20272,3
6815,20272,35
6816,20275,40
6817,20277,29
6818,20280,7
6819,20284,29
6820,20291,3
6821,20299,18
6822,20302,5
6823,20303,2
6824,20306,12
6825,20306,13
6826,20312,14
6827,20315,15
6828,20317,12
6829,20318,8
6830,20320,9
6831,20328,18
6832,20329,11
6833,20330,5
6834,20331,4
6835,20335,9
6836,20336,26
6837,20336,15
6838,20337,27
6839,20338,6
6840,20339,11
6841,20340,12
6842,20342,19
6843,20345,6
6844,20349,15
6845,20359,25
6846,20369,8
6847,20370,3
6848,20371,25
6849,20372,17
6850,20373,1
6851,20374,9
6852,20377,37
6853,20383,14
6854,20384,9
6855,20385,3
6856,20386,3
6857,20401,18
6858,20401,3
6859,20401,12
6860,20410,8
6861,20412,12
6862,20412,8
6863,20420,14
6864,20421,20
6865,20422,8
6866,20424,19
6867,20428,28
6868,20428,12
6869,20430,17
6870,20432,2
6871,20439,8
6872,20441,1
6873,20441,5
6874,20448,8
6875,20453,39
6876,20453,4
6877,20454,9
6878,20456,3
6879,20468,7
6880,20471,14
6881,20474,16
6882,20474,6
6883,20476,5
6884,20477,31
6885,20477,6
6886,20486,1
6887,20490,25
6888,20491,1
6889,20491,25
6890,20492,1
6891,20497,2
6892,20498,2
6893,20498,5
6894,20511,25
6895,20515,3
6896,20520,14
6897,20521,11
6898,20524,10
6899,20529,21
6900,20535,10
6901,20536,11
6902,20536,17
6903,20543,6
6904,20544,9
6905,20548,12
6906,20556,20
6907,20557,8
6908,20559,9
6909,20562,14
6910,20567,8
6911,20572,4
6912,20572,17
6913,20574,11
6914,20576,6
6915,20579,2
6916,20579,1
6917,20581,14
6918,20581,4
6919,20581,1
6920,20582,3
6921,20582,12
6922,20583,4
6923,20584,12
6924,20601,5
6925,20602,9
6926,20605,10
6927,20606,16
6928,20611,17
6929,20620,9
6930,20626,3
6931,20629,23
6932,20634,6
6933,20634,12
6934,20635,12
6935,20636,6
6936,20641,1
6937,20643,1
6938,20644,7
6939,20644,3
6940,20652,20
6941,20660,6
6942,20662,6
6943,20664,36
6944,20664,1
6945,20666,9
6946,20667,1
6947,20680,25
6948,20681,1
6949,20692,13
6950,20692,11
6951,20698,1
6952,20700,13
6953,20700,5
6954,20702,15
6955,20703,5
6956,20708,13
6957,20709,8
6958,20710,13
6959,20712,15
6960,20712,7
6961,20712,6
6962,20714,14
6963,20719,5
6964,20721,7
6965,20725,29
6966,20726,9
6967,20727,17
6968,20733,4
6969,20733,13
6970,20742,8
6971,20746,6
6972,20752,1
6973,20755,3
6974,20755,38
6975,20756,8
6976,20756,9
6977,20757,19
6978,20758,12
6979,20759,6
6980,20765,6
6981,20776,2
6982,20782,14
6983,20783,14
6984,20785,9
6985,20787,8
6986,20787,14
6987,20789,2
6988,20792,12
6989,20792,30
6990,20794,4
6991,20795,7
6992,20800,24
6993,20803,9
6994,20805,18
6995,20806,13
6996,20811,14
6997,20815,4
6998,20821,4
6999,20821,16
7000,20826,1
7001,20827,7
7002,20827,14
7003,20829,7
7004,20831,8
7005,20833,19
7006,20835,27
7007,20843,40
7008,20843,25
7009,20845,6
7010,20847,3
7011,20851,6
7012,20851,14
7013,20856,6
7014,20861,4
7015,20863,29
7016,20866,6
7017,20868,13
7018,20873,13
7019,20876,1
7020,20878,28
7021,20880,2
7022,20881,1
7023,20883,5
7024,20889,3
7025,20901,25
7026,20901,11
7027,20906,5
7028,20915,1
7029,20918,13
7030,20918,7
7031,20921,14
7032,20942,11
7033,20943,4
7034,20944,16
7035,20945,2
7036,20945,6
7037,20945,7
7038,20947,8
7039,20948,2
7040,20949,24
7041,20952,4
7042,20952,1
7043,20955,12
7044,20956,38
7045,20956,1
7046,20959,19
7047,20975,9
7048,20978,2
7049,20979,7
7050,20981,31
7051,20982,26
7052,20991,40
7053,20993,16
7054,20997,5
7055,20997,19
7056,20998,4
7057,20999,8
7058,21000,4
7059,21007,16
7060,21007,15
7061,21016,4
7062,21021,22
7063,21026,28
7064,21038,5
7065,21041,13
7066,21042,29
7067,21042,12
7068,21056,6
7069,21057,8
7070,21058,5
7071,21060,23
7072,21061,21
7073,21063,4
7074,21064,5
7075,21071,1
7076,21073,14
7077,21091,2
7078,21091,40
7079,21095,3
7080,21097,1
7081,21102,2
7082,21107,12
7083,21109,8
7084,21111,3
7085,21112,8
7086,21113,5
7087,21113,14
7088,21114,2
7089,21120,10
7090,21123,10
7091,21131,8
7092,21132,13
7093,21133,8
7094,21139,16
7095,21143,8
7096,21143,24
7097,21143,10
7098,21145,22
7099,21146,5
7100,21147,3
7101,21150,16
7102,21153,8
7103,21154,1
7104,21154,4
7105,21157,12
7106,21157,8
7107,21158,4
7108,21162,8
7109,21163,10
7110,21163,1
7111,21165,22
7112,21168,26
7113,21172,4
7114,21173,37
7115,21182,8
7116,21183,4
7117,21183,4
7118,21187,35
7119,21190,2
7120,21191,10
7121,21194,11
7122,21200,16
7123,21200,9
7124,21202,33
7125,21203,38
7126,21205,27
7127,21218,12
7128,21224,19
7129,21230,6
7130,21234,23
7131,21234,5
7132,21235,3
7133,21242,3
7134,21244,14
7135,21245,30
7136,21246,32
7137,21252,20
7138,21254,3
7139,21256,40
7140,21262,2
7141,21265,1
7142,21268,20
7143,21271,6
7144,21276,6
7145,21278,4
7146,21282,4
7147,21282,21
7148,21284,3
7149,21286,8
7150,21287,2
7151,21288,10
